Device Time, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Engine RPM(rpm),Engine Load(%),Engine Load(Absolute)(%)
16-Apr-2017 15:29:19.745,-0.22932312,5.86360645,8.65979195,0.08533126,29,1362.5,27.84313774,19.2156868
16-Apr-2017 15:29:20.745,-0.22932312,5.86360645,8.65979195,0.08533126,31,1435.75,41.5686264,23.13725471
16-Apr-2017 15:29:21.745,-0.22932312,5.86360645,8.65979195,0.08533126,31,1438.25,34.50980377,12.94117641
16-Apr-2017 15:29:22.745,-0.22932312,5.86360645,8.65979195,0.08533126,31,1389.75,25.09803963,9.8039217
16-Apr-2017 15:29:23.745,-0.22932312,5.86360645,8.65979195,0.08533126,32,1283.5,24.31372643,11.37254906
16-Apr-2017 15:29:24.745,-0.22932312,5.86360645,8.65979195,0.08533126,32,1267,25.09803963,11.76470566
16-Apr-2017 15:29:25.740,-0.22932312,5.86360645,8.65979195,0.08533126,32,1272.5,25.09803963,11.37254906
16-Apr-2017 15:29:26.747,-0.22932312,5.86360645,8.65979195,0.08533126,30,1159.25,25.88235283,12.94117641
16-Apr-2017 15:29:27.745,-0.22932312,5.86360645,8.65979195,0.08533126,28,1003.75,29.80392265,18.43137169
16-Apr-2017 15:29:28.743,-0.22932312,5.86360645,8.65979195,0.08533126,20,792,38.03921509,22.35294151
16-Apr-2017 15:29:29.746,-0.22932312,5.86360645,8.65979195,0.08533126,16,923.25,39.60784531,19.2156868
16-Apr-2017 15:29:30.745,-0.22932312,5.86360645,8.65979195,0.08533126,16,946,43.13725662,27.45098114
16-Apr-2017 15:29:31.744,-0.22932312,5.86360645,8.65979195,0.08533126,16,1325,56.86274719,33.33333206
16-Apr-2017 15:29:32.744,-0.22932312,5.86360645,8.65979195,0.08533126,18,1482,60.39215851,36.07843018
16-Apr-2017 15:29:33.744,-0.22932312,5.86360645,8.65979195,0.08533126,20,1540.5,64.31372833,36.86274338
16-Apr-2017 15:29:34.753,-0.22932312,5.86360645,8.65979195,0.08533126,19,1534.25,65.49019623,33.33333206
16-Apr-2017 15:29:35.753,-0.22932312,5.86360645,8.65979195,0.08533126,21,1466.25,64.70588684,38.03921509
