Device Time, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Engine RPM(rpm),Engine Load(%),Engine Load(Absolute)(%)
16-Apr-2017 15:39:58.516,4.63735676,7.16649723,4.13799477,-0.01401377,0,689,40.7843132,21.96078491
16-Apr-2017 15:39:59.512,5.09720039,7.47305965,3.86975288,0.02194124,0,687.5,40.7843132,21.56862831
16-Apr-2017 15:40:00.516,4.59903622,7.97122383,2.87342477,0.00176859,0,689.75,40.7843132,21.96078491
16-Apr-2017 15:40:01.517,3.44942689,7.2048173,5.01936197,-0.01931977,0,690.5,40.7843132,21.96078491
16-Apr-2017 15:40:02.513,5.173841,6.89825487,4.59783888,0.01514035,0,689,40.39215851,21.56862831
16-Apr-2017 15:40:03.520,4.79063797,6.89825487,4.36791706,-0.01601422,0,688.25,40.39215851,21.56862831
16-Apr-2017 15:40:04.524,5.02055979,7.01321602,4.48287773,0.00987291,0,689,40.39215851,21.96078491
16-Apr-2017 15:40:05.520,4.63735676,6.89825487,5.13432312,0.01491922,0,686.5,40.7843132,21.96078491
16-Apr-2017 15:40:06.516,4.63735676,7.54970026,4.44455767,0.02944583,0,685.75,40.39215851,21.56862831
16-Apr-2017 15:40:07.517,4.10087204,7.85626268,3.86975288,0.00475043,0,689.75,40.39215851,21.56862831
16-Apr-2017 15:40:08.520,4.25415325,7.85626268,3.71647167,0.00537133,0,689.75,40.39215851,21.56862831
16-Apr-2017 15:40:09.519,4.59903622,8.0861845,2.64350271,0.00481695,0,689.75,40.39215851,21.96078491
16-Apr-2017 15:40:10.517,4.33079386,8.12450504,2.91174507,0.00331903,0,685,40.7843132,21.96078491
16-Apr-2017 15:40:11.517,4.445755,8.16282558,2.98838568,0.014265,0,688.25,40.39215851,21.56862831
16-Apr-2017 15:40:12.517,4.40743446,8.16282558,2.68182302,0.00335997,0,687.5,40.7843132,21.96078491
16-Apr-2017 15:40:13.516,4.29247379,8.16282558,2.4902215,-0.00720608,0,689.75,40.39215851,21.96078491
16-Apr-2017 15:40:14.516,4.67567682,7.39641905,3.60151052,-0.01641804,0,686.5,40.7843132,21.96078491
16-Apr-2017 15:40:15.517,5.67200518,7.08985662,3.56319022,0.01325762,0,688.25,40.39215851,21.96078491
16-Apr-2017 15:40:16.513,5.67200518,7.35809898,2.75846386,0.00690579,0,689,40.7843132,21.56862831
16-Apr-2017 15:40:17.512,4.59903622,6.55337238,4.52119827,-0.04374087,0,687.5,40.7843132,21.96078491
16-Apr-2017 15:40:18.512,4.98223925,6.97489548,4.55951834,0.00868547,0,685.75,40.7843132,21.96078491
16-Apr-2017 15:40:19.511,4.82895803,7.12817669,4.17631531,-0.00553703,0,685,40.39215851,21.96078491
16-Apr-2017 15:40:20.517,4.94391918,7.24313784,3.94639349,-0.00071245,0,686.5,40.7843132,21.56862831
16-Apr-2017 15:40:21.516,4.79063797,7.16649723,4.44455767,0.00764495,0,686.5,40.7843132,21.96078491
16-Apr-2017 15:40:22.517,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.96078491
16-Apr-2017 15:40:23.517,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.39215851,21.96078491
16-Apr-2017 15:40:24.518,4.86727858,7.93290329,2.4519012,0.00010216,0,688.25,40.7843132,21.56862831
16-Apr-2017 15:40:25.512,4.86727858,7.93290329,2.4519012,0.00010216,0,686.5,40.7843132,21.96078491
16-Apr-2017 15:40:26.520,4.86727858,7.93290329,2.4519012,0.00010216,0,686.5,40.7843132,21.56862831
16-Apr-2017 15:40:27.516,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,40.7843132,21.96078491
16-Apr-2017 15:40:28.518,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,40.7843132,21.96078491
16-Apr-2017 15:40:29.517,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.96078491
16-Apr-2017 15:40:30.518,4.86727858,7.93290329,2.4519012,0.00010216,0,682.75,40.7843132,21.96078491
16-Apr-2017 15:40:31.512,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.96078491
16-Apr-2017 15:40:32.516,4.86727858,7.93290329,2.4519012,0.00010216,0,685.75,40.7843132,21.96078491
16-Apr-2017 15:40:33.516,4.86727858,7.93290329,2.4519012,0.00010216,0,686.5,40.7843132,21.96078491
16-Apr-2017 15:40:34.515,4.86727858,7.93290329,2.4519012,0.00010216,0,686.5,40.7843132,21.96078491
16-Apr-2017 15:40:35.510,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,40.7843132,21.96078491
16-Apr-2017 15:40:36.510,4.86727858,7.93290329,2.4519012,0.00010216,0,689,40.7843132,21.56862831
16-Apr-2017 15:40:37.511,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.56862831
16-Apr-2017 15:40:38.513,4.86727858,7.93290329,2.4519012,0.00010216,0,688.25,40.7843132,21.96078491
16-Apr-2017 15:40:39.513,4.86727858,7.93290329,2.4519012,0.00010216,0,685.75,40.7843132,21.56862831
16-Apr-2017 15:40:40.528,4.86727858,7.93290329,2.4519012,0.00010216,0,684.25,40.7843132,21.56862831
16-Apr-2017 15:40:41.514,4.86727858,7.93290329,2.4519012,0.00010216,0,689,40.7843132,21.56862831
16-Apr-2017 15:40:42.516,4.86727858,7.93290329,2.4519012,0.00010216,0,685.75,40.39215851,21.56862831
16-Apr-2017 15:40:43.525,4.86727858,7.93290329,2.4519012,0.00010216,0,685.75,40.7843132,21.56862831
16-Apr-2017 15:40:44.529,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,40.7843132,21.56862831
16-Apr-2017 15:40:45.515,4.86727858,7.93290329,2.4519012,0.00010216,0,688.25,40.39215851,21.56862831
16-Apr-2017 15:40:46.518,4.86727858,7.93290329,2.4519012,0.00010216,0,684.25,40.7843132,21.96078491
16-Apr-2017 15:40:47.519,4.86727858,7.93290329,2.4519012,0.00010216,0,691.25,40.7843132,21.96078491
16-Apr-2017 15:40:48.517,4.86727858,7.93290329,2.4519012,0.00010216,0,692.75,40.39215851,21.56862831
16-Apr-2017 15:40:49.525,4.86727858,7.93290329,2.4519012,0.00010216,0,688.25,40.39215851,21.56862831
16-Apr-2017 15:40:50.514,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,40.39215851,21.56862831
16-Apr-2017 15:40:51.517,4.86727858,7.93290329,2.4519012,0.00010216,0,684.25,40.7843132,21.56862831
16-Apr-2017 15:40:52.518,4.86727858,7.93290329,2.4519012,0.00010216,0,690.5,40.39215851,21.56862831
16-Apr-2017 15:40:53.511,4.86727858,7.93290329,2.4519012,0.00010216,0,688.25,40.39215851,21.56862831
16-Apr-2017 15:40:54.518,4.86727858,7.93290329,2.4519012,0.00010216,0,683.5,40.7843132,21.96078491
16-Apr-2017 15:40:55.518,4.86727858,7.93290329,2.4519012,0.00010216,0,682,40.7843132,21.96078491
16-Apr-2017 15:40:56.517,4.86727858,7.93290329,2.4519012,0.00010216,0,678,40.7843132,21.96078491
16-Apr-2017 15:40:57.513,4.86727858,7.93290329,2.4519012,0.00010216,0,682,40.7843132,21.96078491
16-Apr-2017 15:40:58.521,4.86727858,7.93290329,2.4519012,0.00010216,0,683.5,40.7843132,21.96078491
16-Apr-2017 15:40:59.518,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.96078491
16-Apr-2017 15:41:00.523,4.86727858,7.93290329,2.4519012,0.00010216,0,684.25,40.7843132,21.96078491
16-Apr-2017 15:41:01.519,4.86727858,7.93290329,2.4519012,0.00010216,0,684.25,40.7843132,21.96078491
16-Apr-2017 15:41:02.514,4.86727858,7.93290329,2.4519012,0.00010216,0,683.5,40.7843132,21.56862831
16-Apr-2017 15:41:03.511,4.86727858,7.93290329,2.4519012,0.00010216,0,683.5,40.7843132,21.96078491
16-Apr-2017 15:41:04.523,4.86727858,7.93290329,2.4519012,0.00010216,0,682.75,40.7843132,21.96078491
16-Apr-2017 15:41:05.512,4.86727858,7.93290329,2.4519012,0.00010216,0,682,40.7843132,21.96078491
16-Apr-2017 15:41:06.515,4.86727858,7.93290329,2.4519012,0.00010216,0,679.5,40.7843132,21.96078491
16-Apr-2017 15:41:07.518,4.86727858,7.93290329,2.4519012,0.00010216,0,684.25,40.7843132,21.96078491
16-Apr-2017 15:41:08.519,4.86727858,7.93290329,2.4519012,0.00010216,0,686.5,40.7843132,21.96078491
16-Apr-2017 15:41:09.517,4.86727858,7.93290329,2.4519012,0.00010216,0,684.25,40.7843132,21.56862831
16-Apr-2017 15:41:10.517,4.86727858,7.93290329,2.4519012,0.00010216,0,682,40.7843132,21.96078491
16-Apr-2017 15:41:11.518,4.86727858,7.93290329,2.4519012,0.00010216,0,684.25,40.7843132,21.96078491
16-Apr-2017 15:41:12.518,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.96078491
16-Apr-2017 15:41:13.518,4.86727858,7.93290329,2.4519012,0.00010216,0,681.25,41.17647171,21.96078491
16-Apr-2017 15:41:14.516,4.86727858,7.93290329,2.4519012,0.00010216,0,683.5,40.7843132,21.96078491
16-Apr-2017 15:41:15.516,4.86727858,7.93290329,2.4519012,0.00010216,0,682,40.7843132,21.56862831
16-Apr-2017 15:41:16.513,4.86727858,7.93290329,2.4519012,0.00010216,0,682,40.7843132,21.96078491
16-Apr-2017 15:41:17.510,4.86727858,7.93290329,2.4519012,0.00010216,0,681.25,40.7843132,21.56862831
16-Apr-2017 15:41:18.511,4.86727858,7.93290329,2.4519012,0.00010216,0,682.75,40.7843132,21.56862831
16-Apr-2017 15:41:19.511,4.86727858,7.93290329,2.4519012,0.00010216,0,679.5,40.7843132,21.96078491
16-Apr-2017 15:41:20.516,4.86727858,7.93290329,2.4519012,0.00010216,0,671.75,41.17647171,22.35294151
16-Apr-2017 15:41:21.511,4.86727858,7.93290329,2.4519012,0.00010216,0,682.75,41.5686264,22.35294151
16-Apr-2017 15:41:22.511,4.86727858,7.93290329,2.4519012,0.00010216,0,694.5,41.17647171,21.96078491
16-Apr-2017 15:41:23.512,4.86727858,7.93290329,2.4519012,0.00010216,0,682.75,40.7843132,21.96078491
16-Apr-2017 15:41:24.517,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.96078491
16-Apr-2017 15:41:25.517,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,41.17647171,21.56862831
16-Apr-2017 15:41:26.513,4.86727858,7.93290329,2.4519012,0.00010216,0,684.25,40.7843132,21.96078491
16-Apr-2017 15:41:27.517,4.86727858,7.93290329,2.4519012,0.00010216,0,686.5,40.7843132,21.96078491
16-Apr-2017 15:41:28.516,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,40.7843132,21.96078491
16-Apr-2017 15:41:29.517,4.86727858,7.93290329,2.4519012,0.00010216,0,686.5,41.17647171,21.96078491
16-Apr-2017 15:41:30.516,4.86727858,7.93290329,2.4519012,0.00010216,0,685.75,40.7843132,21.96078491
16-Apr-2017 15:41:31.521,4.86727858,7.93290329,2.4519012,0.00010216,0,684.25,40.7843132,21.96078491
16-Apr-2017 15:41:32.516,4.86727858,7.93290329,2.4519012,0.00010216,0,685,41.17647171,21.96078491
16-Apr-2017 15:41:33.516,4.86727858,7.93290329,2.4519012,0.00010216,0,689,40.7843132,21.96078491
16-Apr-2017 15:41:34.512,4.86727858,7.93290329,2.4519012,0.00010216,0,689.75,40.7843132,21.96078491
16-Apr-2017 15:41:35.517,4.86727858,7.93290329,2.4519012,0.00010216,0,686.5,40.7843132,21.96078491
16-Apr-2017 15:41:36.517,4.86727858,7.93290329,2.4519012,0.00010216,0,689,40.7843132,21.56862831
16-Apr-2017 15:41:37.516,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.56862831
16-Apr-2017 15:41:38.516,4.86727858,7.93290329,2.4519012,0.00010216,0,685.75,40.7843132,21.96078491
16-Apr-2017 15:41:39.511,4.86727858,7.93290329,2.4519012,0.00010216,0,688.25,40.7843132,21.56862831
16-Apr-2017 15:41:40.519,4.86727858,7.93290329,2.4519012,0.00010216,0,686.5,40.7843132,21.56862831
16-Apr-2017 15:41:41.510,4.86727858,7.93290329,2.4519012,0.00010216,0,689.75,40.7843132,21.56862831
16-Apr-2017 15:41:42.510,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,40.7843132,21.56862831
16-Apr-2017 15:41:43.517,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,40.7843132,21.96078491
16-Apr-2017 15:41:44.519,4.86727858,7.93290329,2.4519012,0.00010216,0,689.75,40.39215851,21.56862831
16-Apr-2017 15:41:45.516,4.86727858,7.93290329,2.4519012,0.00010216,0,689.75,40.7843132,21.56862831
16-Apr-2017 15:41:46.517,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,40.39215851,21.56862831
16-Apr-2017 15:41:47.517,4.86727858,7.93290329,2.4519012,0.00010216,0,689.75,40.7843132,21.56862831
16-Apr-2017 15:41:48.517,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.56862831
16-Apr-2017 15:41:49.517,4.86727858,7.93290329,2.4519012,0.00010216,0,688.25,40.7843132,21.96078491
16-Apr-2017 15:41:50.515,4.86727858,7.93290329,2.4519012,0.00010216,0,689,40.7843132,21.56862831
16-Apr-2017 15:41:51.516,4.86727858,7.93290329,2.4519012,0.00010216,0,686.5,40.7843132,21.96078491
16-Apr-2017 15:41:52.517,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,40.7843132,21.96078491
16-Apr-2017 15:41:53.517,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.56862831
16-Apr-2017 15:41:54.519,4.86727858,7.93290329,2.4519012,0.00010216,0,683.5,40.7843132,21.56862831
16-Apr-2017 15:41:55.516,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.56862831
16-Apr-2017 15:41:56.516,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,40.7843132,21.96078491
16-Apr-2017 15:41:57.516,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.96078491
16-Apr-2017 15:41:58.515,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.96078491
16-Apr-2017 15:41:59.516,4.86727858,7.93290329,2.4519012,0.00010216,0,689,40.7843132,21.96078491
16-Apr-2017 15:42:00.518,4.86727858,7.93290329,2.4519012,0.00010216,0,683.5,40.7843132,21.96078491
16-Apr-2017 15:42:01.515,4.86727858,7.93290329,2.4519012,0.00010216,0,682,40.7843132,21.96078491
16-Apr-2017 15:42:02.516,4.86727858,7.93290329,2.4519012,0.00010216,0,686.5,40.7843132,21.56862831
16-Apr-2017 15:42:03.518,4.86727858,7.93290329,2.4519012,0.00010216,0,685.75,40.7843132,21.56862831
16-Apr-2017 15:42:04.516,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,40.39215851,21.56862831
16-Apr-2017 15:42:05.517,4.86727858,7.93290329,2.4519012,0.00010216,0,684.25,40.7843132,21.96078491
16-Apr-2017 15:42:06.515,4.86727858,7.93290329,2.4519012,0.00010216,0,688.25,40.7843132,21.96078491
16-Apr-2017 15:42:07.515,4.86727858,7.93290329,2.4519012,0.00010216,0,688.25,40.7843132,21.56862831
16-Apr-2017 15:42:08.517,4.86727858,7.93290329,2.4519012,0.00010216,0,685.75,40.7843132,21.56862831
16-Apr-2017 15:42:09.516,4.86727858,7.93290329,2.4519012,0.00010216,0,691.25,40.39215851,21.56862831
16-Apr-2017 15:42:10.513,4.86727858,7.93290329,2.4519012,0.00010216,0,688.25,40.7843132,21.56862831
16-Apr-2017 15:42:11.517,4.86727858,7.93290329,2.4519012,0.00010216,0,685.75,40.7843132,21.56862831
16-Apr-2017 15:42:12.517,4.86727858,7.93290329,2.4519012,0.00010216,0,685.75,40.7843132,21.56862831
16-Apr-2017 15:42:13.520,4.86727858,7.93290329,2.4519012,0.00010216,0,691.25,40.39215851,21.56862831
16-Apr-2017 15:42:14.513,4.86727858,7.93290329,2.4519012,0.00010216,0,689.75,40.7843132,21.56862831
16-Apr-2017 15:42:15.517,4.86727858,7.93290329,2.4519012,0.00010216,0,688.25,40.39215851,21.56862831
16-Apr-2017 15:42:16.516,4.86727858,7.93290329,2.4519012,0.00010216,0,689,40.7843132,21.56862831
16-Apr-2017 15:42:17.517,4.86727858,7.93290329,2.4519012,0.00010216,0,690.5,40.7843132,21.56862831
16-Apr-2017 15:42:18.512,4.86727858,7.93290329,2.4519012,0.00010216,0,692.75,40.39215851,21.56862831
16-Apr-2017 15:42:19.518,4.86727858,7.93290329,2.4519012,0.00010216,0,689,40.39215851,21.56862831
16-Apr-2017 15:42:20.516,4.86727858,7.93290329,2.4519012,0.00010216,0,688.25,40.39215851,21.56862831
16-Apr-2017 15:42:21.516,4.86727858,7.93290329,2.4519012,0.00010216,0,689.75,40.7843132,21.56862831
16-Apr-2017 15:42:22.513,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,40.39215851,21.56862831
16-Apr-2017 15:42:23.518,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.56862831
16-Apr-2017 15:42:24.517,4.86727858,7.93290329,2.4519012,0.00010216,0,682.75,40.7843132,21.56862831
16-Apr-2017 15:42:25.516,4.86727858,7.93290329,2.4519012,0.00010216,0,686.5,40.7843132,21.56862831
16-Apr-2017 15:42:26.513,4.86727858,7.93290329,2.4519012,0.00010216,0,687.5,40.7843132,21.56862831
16-Apr-2017 15:42:27.512,4.86727858,7.93290329,2.4519012,0.00010216,0,685,40.7843132,21.96078491
16-Apr-2017 15:42:28.518,4.86727858,7.93290329,2.4519012,0.00010216,0,688.25,40.7843132,21.56862831
16-Apr-2017 15:42:29.516,4.86727858,7.93290329,2.4519012,0.00010216,0,686.5,40.7843132,21.96078491
16-Apr-2017 15:42:30.515,4.86727858,7.93290329,2.4519012,0.00010216,0,686.5,40.7843132,21.56862831
16-Apr-2017 15:42:31.516,4.86727858,7.93290329,2.4519012,0.00010216,0,691.25,41.17647171,21.96078491
16-Apr-2017 15:42:32.517,4.86727858,7.93290329,2.4519012,0.00010216,0,690.5,40.7843132,21.96078491
16-Apr-2017 15:42:33.518,4.86727858,7.93290329,2.4519012,0.00010216,0,692,40.7843132,21.96078491
16-Apr-2017 15:42:34.524,4.86727858,7.93290329,2.4519012,0.00010216,0,692,41.17647171,21.96078491
16-Apr-2017 15:42:35.517,4.86727858,7.93290329,2.4519012,0.00010216,0,692,40.7843132,21.96078491
16-Apr-2017 15:42:36.516,4.86727858,7.93290329,2.4519012,0.00010216,0,695.25,40.7843132,21.56862831
16-Apr-2017 15:42:37.516,4.86727858,7.93290329,2.4519012,0.00010216,0,692.75,40.7843132,21.56862831
16-Apr-2017 15:42:38.512,4.86727858,7.93290329,2.4519012,0.00010216,0,692,40.7843132,21.96078491
16-Apr-2017 15:42:39.516,4.86727858,7.93290329,2.4519012,0.00010216,0,695.25,40.7843132,21.96078491
16-Apr-2017 15:42:40.518,4.86727858,7.93290329,2.4519012,0.00010216,0,694.5,40.7843132,21.56862831
16-Apr-2017 15:42:41.516,4.86727858,7.93290329,2.4519012,0.00010216,0,692,40.7843132,21.96078491
16-Apr-2017 15:42:42.517,4.86727858,7.93290329,2.4519012,0.00010216,0,693.75,40.7843132,21.56862831
16-Apr-2017 15:42:43.518,4.86727858,7.93290329,2.4519012,0.00010216,0,693.75,40.39215851,21.56862831
16-Apr-2017 15:42:44.522,4.86727858,7.93290329,2.4519012,0.00010216,0,692,40.7843132,21.56862831
16-Apr-2017 15:42:45.512,4.86727858,7.93290329,2.4519012,0.00010216,0,696,40.7843132,21.96078491
16-Apr-2017 15:42:46.516,4.86727858,7.93290329,2.4519012,0.00010216,0,697.5,40.7843132,21.56862831
16-Apr-2017 15:42:47.518,4.86727858,7.93290329,2.4519012,0.00010216,0,693.75,40.7843132,21.56862831
16-Apr-2017 15:42:48.516,4.86727858,7.93290329,2.4519012,0.00010216,0,692,40.7843132,21.56862831
16-Apr-2017 15:42:49.519,4.86727858,7.93290329,2.4519012,0.00010216,0,693.75,40.7843132,21.56862831
16-Apr-2017 15:42:50.516,4.86727858,7.93290329,2.4519012,0.00010216,0,695.25,40.7843132,21.56862831
16-Apr-2017 15:42:51.517,4.86727858,7.93290329,2.4519012,0.00010216,0,694.5,40.39215851,21.56862831
16-Apr-2017 15:42:52.516,4.86727858,7.93290329,2.4519012,0.00010216,0,689.75,40.39215851,21.56862831
16-Apr-2017 15:42:53.515,4.86727858,7.93290329,2.4519012,0.00010216,0,694.5,40.7843132,21.56862831
16-Apr-2017 15:42:54.517,4.86727858,7.93290329,2.4519012,0.00010216,0,693.75,40.7843132,21.56862831
16-Apr-2017 15:42:55.516,4.86727858,7.93290329,2.4519012,0.00010216,0,694.5,40.7843132,21.96078491
16-Apr-2017 15:42:56.516,4.86727858,7.93290329,2.4519012,0.00010216,0,696,40.7843132,21.96078491
16-Apr-2017 15:42:57.518,4.86727858,7.93290329,2.4519012,0.00010216,0,695.25,40.7843132,21.56862831
16-Apr-2017 15:42:58.518,4.86727858,7.93290329,2.4519012,0.00010216,0,692.75,40.7843132,21.56862831
16-Apr-2017 15:42:59.516,4.86727858,7.93290329,2.4519012,0.00010216,0,696.75,40.7843132,21.56862831
16-Apr-2017 15:43:00.516,4.86727858,7.93290329,2.4519012,0.00010216,0,696.75,40.7843132,21.56862831
16-Apr-2017 15:43:01.516,4.86727858,7.93290329,2.4519012,0.00010216,0,695.25,40.7843132,21.56862831
16-Apr-2017 15:43:02.516,4.86727858,7.93290329,2.4519012,0.00010216,0,695.25,41.17647171,21.96078491
16-Apr-2017 15:43:03.516,4.86727858,7.93290329,2.4519012,0.00010216,0,698.25,40.7843132,21.56862831
16-Apr-2017 15:43:04.517,4.86727858,7.93290329,2.4519012,0.00010216,0,696.75,40.7843132,21.56862831
16-Apr-2017 15:43:05.516,4.86727858,7.93290329,2.4519012,0.00010216,0,698.25,40.7843132,21.56862831
16-Apr-2017 15:43:06.516,4.86727858,7.93290329,2.4519012,0.00010216,0,702.25,40.7843132,21.56862831
16-Apr-2017 15:43:07.516,4.86727858,7.93290329,2.4519012,0.00010216,0,700,40.39215851,21.56862831
16-Apr-2017 15:43:08.515,4.86727858,7.93290329,2.4519012,0.00010216,0,747.5,41.5686264,22.35294151
16-Apr-2017 15:43:09.538,4.86727858,7.93290329,2.4519012,0.00010216,0,705.25,41.96078491,21.96078491
16-Apr-2017 15:43:10.516,4.86727858,7.93290329,2.4519012,0.00010216,0,700.75,41.17647171,21.96078491
16-Apr-2017 15:43:11.517,4.86727858,7.93290329,2.4519012,0.00010216,0,750,43.92156982,26.66666603
16-Apr-2017 15:43:12.516,4.86727858,7.93290329,2.4519012,0.00010216,0,1018.75,50.19607925,28.23529434
16-Apr-2017 15:43:13.518,4.86727858,7.93290329,2.4519012,0.00010216,0,1068.75,52.54901886,27.05882263
16-Apr-2017 15:43:14.516,4.86727858,7.93290329,2.4519012,0.00010216,0,1053,52.94117737,27.05882263
16-Apr-2017 15:43:15.517,4.86727858,7.93290329,2.4519012,0.00010216,6,985.75,44.70588303,14.90196037
16-Apr-2017 15:43:16.518,4.86727858,7.93290329,2.4519012,0.00010216,8,851.5,36.47058868,22.74509811
16-Apr-2017 15:43:17.516,4.86727858,7.93290329,2.4519012,0.00010216,5,656.25,43.92156982,23.13725471
16-Apr-2017 15:43:18.516,4.86727858,7.93290329,2.4519012,0.00010216,3,857,41.5686264,21.56862831
16-Apr-2017 15:43:19.516,4.86727858,7.93290329,2.4519012,0.00010216,3,761.5,43.13725662,33.72549057
16-Apr-2017 15:43:20.516,4.86727858,7.93290329,2.4519012,0.00010216,3,1167.75,55.29411697,27.05882263
16-Apr-2017 15:43:21.516,4.86727858,7.93290329,2.4519012,0.00010216,8,1202.25,51.37255096,26.66666603
16-Apr-2017 15:43:22.516,4.86727858,7.93290329,2.4519012,0.00010216,10,1411.5,48.23529434,23.92156792
16-Apr-2017 15:43:23.516,4.86727858,7.93290329,2.4519012,0.00010216,14,1494.5,37.25490189,11.37254906
16-Apr-2017 15:43:24.517,4.86727858,7.93290329,2.4519012,0.00010216,14,1089.75,30.19607925,20
16-Apr-2017 15:43:25.518,4.86727858,7.93290329,2.4519012,0.00010216,14,961.5,37.64706039,20.7843132
16-Apr-2017 15:43:26.516,4.86727858,7.93290329,2.4519012,0.00010216,16,1038.25,35.68627548,18.03921509
16-Apr-2017 15:43:27.517,4.86727858,7.93290329,2.4519012,0.00010216,16,1054.5,34.50980377,17.64705849
16-Apr-2017 15:43:28.516,4.86727858,7.93290329,2.4519012,0.00010216,18,1005.25,34.90196228,18.8235302
16-Apr-2017 15:43:29.516,4.86727858,7.93290329,2.4519012,0.00010216,16,952.25,36.86274719,20
16-Apr-2017 15:43:30.516,4.86727858,7.93290329,2.4519012,0.00010216,17,1059.25,36.07843018,18.03921509
16-Apr-2017 15:43:31.516,4.86727858,7.93290329,2.4519012,0.00010216,16,989,34.90196228,18.8235302
16-Apr-2017 15:43:32.516,4.86727858,7.93290329,2.4519012,0.00010216,17,883.5,37.64706039,22.35294151
16-Apr-2017 15:43:33.518,4.86727858,7.93290329,2.4519012,0.00010216,13,936.5,39.60784531,21.56862831
16-Apr-2017 15:43:34.516,4.86727858,7.93290329,2.4519012,0.00010216,10,881.25,36.86274719,20.7843132
16-Apr-2017 15:43:35.516,4.86727858,7.93290329,2.4519012,0.00010216,8,1000.75,38.4313736,18.03921509
16-Apr-2017 15:43:36.516,4.86727858,7.93290329,2.4519012,0.00010216,10,1259.25,46.66666794,27.45098114
16-Apr-2017 15:43:37.518,4.86727858,7.93290329,2.4519012,0.00010216,12,1558.5,46.27450943,23.13725471
16-Apr-2017 15:43:38.517,4.86727858,7.93290329,2.4519012,0.00010216,14,1642.75,46.66666794,22.35294151
16-Apr-2017 15:43:39.517,4.86727858,7.93290329,2.4519012,0.00010216,18,1317,63.52941132,37.64706039
16-Apr-2017 15:43:40.517,4.86727858,7.93290329,2.4519012,0.00010216,18,1340.5,69.41176605,40.39215851
16-Apr-2017 15:43:41.517,4.86727858,7.93290329,2.4519012,0.00010216,22,1471,67.05882263,36.86274338
16-Apr-2017 15:43:42.519,4.86727858,7.93290329,2.4519012,0.00010216,24,1466.25,59.2156868,25.88235283
16-Apr-2017 15:43:43.516,4.86727858,7.93290329,2.4519012,0.00010216,26,1249,43.92156982,13.72549057
16-Apr-2017 15:43:44.515,4.86727858,7.93290329,2.4519012,0.00010216,28,1217.75,29.01960754,13.33333302
16-Apr-2017 15:43:45.516,4.86727858,7.93290329,2.4519012,0.00010216,29,1170.25,29.41176605,14.50980377
16-Apr-2017 15:43:46.519,4.86727858,7.93290329,2.4519012,0.00010216,28,1174,29.41176605,14.50980377
16-Apr-2017 15:43:47.517,4.86727858,7.93290329,2.4519012,0.00010216,28,1184.25,29.41176605,17.25490189
16-Apr-2017 15:43:48.519,4.86727858,7.93290329,2.4519012,0.00010216,28,1272.5,34.50980377,18.43137169
16-Apr-2017 15:43:49.518,4.86727858,7.93290329,2.4519012,0.00010216,29,1300,36.86274719,13.72549057
16-Apr-2017 15:43:50.517,4.86727858,7.93290329,2.4519012,0.00010216,28,1188.25,28.62745094,14.11764717
16-Apr-2017 15:43:51.513,4.86727858,7.93290329,2.4519012,0.00010216,28,1225.75,32.15686417,18.43137169
16-Apr-2017 15:43:52.516,4.86727858,7.93290329,2.4519012,0.00010216,29,1305.25,36.47058868,18.8235302
16-Apr-2017 15:43:53.516,4.86727858,7.93290329,2.4519012,0.00010216,29,1321,37.25490189,17.64705849
16-Apr-2017 15:43:54.516,4.86727858,7.93290329,2.4519012,0.00010216,28,1191.25,28.23529434,13.72549057
